ego,artist,time,genre,exposed,genre_idx
4143,12254,1779539303,10.0,1,1
4143,13527,1778426432,10.0,1,1
4143,13527,1778423562,10.0,1,1
4143,13527,1778423562,10.0,1,1
4143,13527,1778423562,10.0,1,1
4143,13934,1778423558,10.0,1,1
4143,13527,1778194187,10.0,1,1
4143,13527,1778194187,10.0,1,1
4143,13527,1778194187,10.0,1,1
4143,13527,1778194187,10.0,1,1
4143,13527,1778194187,10.0,1,1
4144,4429,1779649633,,0,0
4144,4429,1779649633,,0,0
4144,4429,1779649633,,0,0
4144,2189,1779649616,10.0,0,1
4144,2189,1779649616,10.0,0,1
4144,2189,1779649616,10.0,0,1
4144,13447,1779649597,10.0,0,1
4144,2702,1779649584,10.0,0,1
4144,4750,1779649528,,0,0
4144,5125,1779649505,,0,0
4144,5125,1779649505,,0,0
4144,8143,1779564559,10.0,0,1
4145,12659,1779841669,19.0,1,9
4145,5537,1779773119,2.0,1,2
4145,5246,1779503026,2.0,1,2
4145,9748,1779498100,2.0,1,2
4145,11291,1778126817,2.0,1,2
4146,8624,1780127785,10.0,1,1
4146,8624,1780127785,10.0,1,1
4146,7219,1780127782,10.0,1,1
4146,14116,1780127778,10.0,1,1
4146,8464,1780123408,10.0,1,1
4146,8464,1780123408,10.0,1,1
4146,8464,1780123408,10.0,1,1
4146,11960,1780113586,10.0,1,1
4146,7519,1780113582,10.0,1,1
4146,8464,1780113579,10.0,1,1
4146,8464,1780113575,10.0,1,1
4146,2929,1780113572,,1,0
4146,7203,1780113568,,1,0
4146,5913,1780066504,,1,0
4146,8518,1780066504,10.0,1,1
4146,12639,1780066504,10.0,1,1
4146,4554,1780066501,10.0,1,1
4146,4554,1780066501,10.0,1,1
4146,5328,1780066497,10.0,1,1
4146,10037,1780066490,10.0,1,1
4146,2890,1780066490,10.0,1,1
4146,10630,1780066485,10.0,1,1
4146,2666,1779906349,10.0,1,1
4146,2666,1779906345,10.0,1,1
4146,2666,1779906342,10.0,1,1
4146,2666,1779906337,10.0,1,1
4146,4374,1779906333,10.0,1,1
4146,4374,1779906329,10.0,1,1
4146,4374,1779906329,10.0,1,1
4146,4374,1779906323,10.0,1,1
4146,520,1779906310,,1,0
4146,10038,1779717721,10.0,1,1
4146,10038,1779717717,10.0,1,1
4146,10038,1779717713,10.0,1,1
4146,10038,1779571375,10.0,1,1
4146,12380,1779570851,10.0,1,1
4146,12380,1779570851,10.0,1,1
4146,11155,1779570847,,1,0
4146,9403,1779570847,10.0,1,1
4146,9403,1779570847,10.0,1,1
4146,9965,1779570847,10.0,1,1
4146,9965,1779570847,10.0,1,1
4146,9403,1779570843,10.0,1,1
4146,6365,1779570843,10.0,1,1
4146,9403,1779570843,10.0,1,1
4146,8991,1779570840,10.0,1,1
4146,6365,1779570836,10.0,1,1
4146,6365,1779570832,10.0,1,1
4146,2424,1779570199,10.0,1,1
4146,2424,1779570199,10.0,1,1
4146,10078,1779570195,,1,0
4146,2752,1779570191,10.0,1,1
4146,4596,1779570181,10.0,1,1
4146,10964,1779570181,10.0,1,1
4146,4596,1779570181,10.0,1,1
4146,2752,1779570181,10.0,1,1
4146,4596,1779570181,10.0,1,1
4146,6064,1779570181,10.0,1,1
4146,4596,1779570181,10.0,1,1
4146,14599,1779570181,10.0,1,1
4146,8197,1779437281,2.0,1,2
4146,180,1779437277,10.0,1,1
4146,180,1779437277,10.0,1,1
4146,180,1779437277,10.0,1,1
4146,180,1779437277,10.0,1,1
4146,2121,1779437274,10.0,1,1
4146,866,1779031011,3.0,1,8
4146,9095,1779031007,10.0,1,1
4146,9303,1779031000,10.0,1,1
4146,9303,1779031000,10.0,1,1
4146,9303,1779031000,10.0,1,1
4146,9303,1779031000,10.0,1,1
4147,14450,1780070859,12.0,1,0
4147,14323,1780070855,14.0,1,7
4147,5182,1779904177,10.0,1,1
4147,5182,1779549200,10.0,1,1
4147,2092,1779529781,10.0,1,1
4147,5182,1779452914,10.0,1,1
4147,5182,1779304104,10.0,1,1
4147,5182,1779106890,10.0,1,1
4147,5182,1778854690,10.0,1,1
4147,5182,1778526040,10.0,1,1
4147,5182,1778254176,10.0,1,1
4147,5182,1778157351,10.0,1,1
4147,5182,1778013938,10.0,1,1
4147,5182,1777830825,10.0,1,1
4148,96,1778986125,,1,0
4148,6153,1778814316,10.0,1,1
4148,3415,1778814298,10.0,1,1
4148,7828,1778814285,,1,0
4148,12865,1778814218,10.0,1,1
4148,4981,1778814199,10.0,1,1
4148,2629,1778814172,10.0,1,1
4148,12906,1778814115,10.0,1,1
4148,12906,1778814115,10.0,1,1
4148,5093,1778813949,10.0,1,1
4148,5093,1778813949,10.0,1,1
4148,5093,1778813949,10.0,1,1
4148,6153,1778813944,10.0,1,1
4149,12051,1779829560,18.0,1,3
4149,14619,1779829473,18.0,1,3
4149,12051,1779829473,18.0,1,3
4149,2972,1779397730,24.0,1,0
4149,13590,1779397680,18.0,1,3
4149,11262,1779397656,,1,0
4149,11262,1778617409,,1,0
4149,14629,1778617390,2.0,1,2
4149,12986,1778617373,18.0,1,3
4149,12986,1778617373,18.0,1,3
4150,8494,1780130217,10.0,0,1
4150,3414,1780130213,10.0,0,1
4150,9523,1780130209,10.0,0,1
4150,2992,1780130201,10.0,0,1
4150,9938,1780130197,,0,0
4150,1516,1780130188,10.0,0,1
4151,12590,1779631094,10.0,0,1
4151,12590,1779631094,10.0,0,1
4151,12590,1779631094,10.0,0,1
4151,12590,1779631094,10.0,0,1
4151,12590,1779631094,10.0,0,1
4151,6203,1779631076,10.0,0,1
4151,9362,1779630944,10.0,0,1
4151,1115,1779630906,,0,0
4151,5636,1779630882,10.0,0,1
4152,7049,1779668447,15.0,1,10
4152,10992,1779668306,2.0,1,2
4152,10163,1779668275,15.0,1,10
4152,10992,1779587639,2.0,1,2
4152,7885,1779587452,10.0,1,1
4153,12331,1780038708,2.0,1,2
4153,10231,1777950028,2.0,1,2
4153,10231,1777950028,2.0,1,2
4153,10231,1777950028,2.0,1,2
4153,14253,1777840594,7.0,1,0
4154,10231,1779970392,2.0,1,2
4154,10231,1779970392,2.0,1,2
4154,10231,1779970392,2.0,1,2
4154,10231,1779969578,2.0,1,2
4154,10231,1779969578,2.0,1,2
4154,10231,1779969578,2.0,1,2
4155,6014,1779563282,10.0,1,1
4155,6550,1779563271,,1,0
4155,12941,1779560390,10.0,1,1
4155,4157,1778278308,10.0,1,1
4155,4157,1778278308,10.0,1,1
4155,11862,1778278299,10.0,1,1
4155,12531,1778278289,10.0,1,1
4155,1198,1778278278,10.0,1,1
4155,1198,1778278278,10.0,1,1
4155,1198,1778278278,10.0,1,1
4155,2321,1778278272,10.0,1,1
4155,9362,1778021614,10.0,1,1
4155,9362,1778021614,10.0,1,1
4155,9362,1778021614,10.0,1,1
4155,12941,1778021610,10.0,1,1
4156,3026,1779913533,2.0,1,2
4156,2314,1779913524,,1,0
4156,8579,1779515037,10.0,1,1
4156,8579,1779515037,10.0,1,1
4156,8579,1779515037,10.0,1,1
4157,6343,1779806520,10.0,0,1
4157,6343,1779806520,10.0,0,1
4157,6343,1779806471,10.0,0,1
4157,9205,1779331744,10.0,0,1
4157,9205,1779331690,10.0,0,1
4157,6502,1779331077,10.0,0,1
4157,12053,1779064887,,0,0
4157,6343,1779063980,10.0,0,1
4157,13658,1779051479,,0,0
4157,1928,1778960710,10.0,0,1
4157,4211,1778960524,10.0,0,1
4157,2416,1778897732,10.0,0,1
4157,12053,1778897599,,0,0
4157,6959,1778897545,10.0,0,1
4157,2416,1778895672,10.0,0,1
4157,6959,1778895369,10.0,0,1
4157,2781,1778868444,10.0,0,1
4158,14631,1779495511,10.0,1,1
4158,5435,1779495508,10.0,1,1
4158,1463,1778804193,10.0,1,1
4158,1463,1778804193,10.0,1,1
4158,1463,1778210071,10.0,1,1
4158,3009,1778210068,10.0,1,1
4158,6051,1778210064,10.0,1,1
4158,7419,1778113274,10.0,1,1
4158,14523,1778113271,10.0,1,1
4159,6968,1780069638,10.0,1,1
4159,10724,1780069116,,1,0
4159,10724,1780069116,,1,0
4159,10724,1780069116,,1,0
4159,7688,1779983466,,1,0
4159,7688,1779983466,,1,0
4159,3076,1779799007,10.0,1,1
4160,4068,1780114868,10.0,0,1
4160,4068,1780114868,10.0,0,1
4160,4068,1780114868,10.0,0,1
4160,4068,1780114868,10.0,0,1
4160,4068,1780114868,10.0,0,1
4160,4068,1780114868,10.0,0,1
4160,4068,1780114868,10.0,0,1
4160,4068,1780114868,10.0,0,1
4160,4068,1780114868,10.0,0,1
4160,4068,1780114868,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4160,10128,1779849878,10.0,0,1
4161,2135,1779554758,7.0,0,0
4161,8131,1779554753,20.0,0,6
4161,8131,1779554753,20.0,0,6
4161,8131,1779554753,20.0,0,6
4161,8131,1779554753,20.0,0,6
4161,8131,1779554753,20.0,0,6
4161,8131,1779554753,20.0,0,6
4161,8131,1779554753,20.0,0,6
4162,8024,1780201864,10.0,1,1
4162,4998,1780201861,10.0,1,1
4162,4998,1780201861,10.0,1,1
4162,6221,1779922110,26.0,1,0
4162,6708,1779921889,,1,0
4162,6708,1779921889,,1,0
4162,6708,1779921889,,1,0
4162,5268,1779672403,,1,0
4162,3222,1779672403,10.0,1,1
4162,10436,1779327677,10.0,1,1
4162,9362,1779307181,10.0,1,1
4162,2619,1779151196,10.0,1,1
4162,5434,1779138776,10.0,1,1
4162,5434,1779138776,10.0,1,1
4162,11034,1778708385,10.0,1,1
4162,2527,1778459616,,1,0
4162,2117,1778459611,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4163,6401,1779747629,10.0,1,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355018,10.0,0,1
4164,6401,1779355017,10.0,0,1
4164,6401,1779355017,10.0,0,1
4164,6401,1779355017,10.0,0,1
4165,6401,1779099010,10.0,0,1
4165,6401,1779099010,10.0,0,1
4165,6401,1779099010,10.0,0,1
4165,6401,1779099010,10.0,0,1
4165,6401,1779097962,10.0,0,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4166,6401,1777894430,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,6401,1779495378,10.0,1,1
4167,5404,1779484503,13.0,1,0
4167,5404,1779484503,13.0,1,0
4167,5404,1779484503,13.0,1,0
4167,5404,1779484503,13.0,1,0
4167,5404,1779484503,13.0,1,0
4167,5404,1779484503,13.0,1,0
4167,5404,1779484503,13.0,1,0
4167,5404,1779484503,13.0,1,0
4167,5404,1779484503,13.0,1,0
4167,5404,1779484503,13.0,1,0
4167,5404,1779484503,13.0,1,0
4167,5404,1779484503,13.0,1,0
4167,9974,1777807685,19.0,1,9
4167,6065,1777806607,13.0,1,0
4168,6401,1779534819,10.0,1,1
4168,6401,1779534796,10.0,1,1
4168,255,1778701644,10.0,1,1
4168,13786,1778550155,10.0,1,1
4168,12828,1778530234,23.0,1,4
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4169,6401,1778813905,10.0,1,1
4170,6614,1779596737,10.0,0,1
4170,8485,1779499623,,0,0
4170,6297,1779499619,10.0,0,1
4170,5650,1779427821,,0,0
4170,9486,1779427812,10.0,0,1
4170,12551,1779427808,10.0,0,1
4170,4613,1779427804,10.0,0,1
4170,4613,1779427804,10.0,0,1
4170,1532,1779427800,,0,0
4170,12511,1779427796,,0,0
4170,7874,1779427792,10.0,0,1
4170,3374,1778294975,10.0,0,1
4170,5915,1778294971,10.0,0,1
4170,5915,1778294968,10.0,0,1
4170,5915,1778294964,10.0,0,1
4170,5915,1778294960,10.0,0,1
4170,5915,1778294950,10.0,0,1
4170,5915,1778294950,10.0,0,1
4170,5915,1778294337,10.0,0,1
4170,14395,1778290948,10.0,0,1
4170,3374,1778288951,10.0,0,1
4170,1167,1778287026,10.0,0,1
4171,10216,1779904733,10.0,1,1
4171,10086,1779904719,10.0,1,1
4171,10086,1779904719,10.0,1,1
4171,10086,1779904719,10.0,1,1
4171,10086,1779904719,10.0,1,1
4171,10086,1779904719,10.0,1,1
4171,10086,1779904719,10.0,1,1
4171,10086,1779904719,10.0,1,1
4171,13231,1779904689,10.0,1,1
4171,13231,1779904689,10.0,1,1
4171,977,1779831208,10.0,1,1
4171,10216,1779829204,10.0,1,1
4171,10216,1779636670,10.0,1,1
4171,10216,1779636670,10.0,1,1
4171,10216,1779203934,10.0,1,1
4171,10216,1779203934,10.0,1,1
4171,10216,1779203934,10.0,1,1
4171,10216,1779203934,10.0,1,1
4172,5843,1780072777,10.0,1,1
4172,1002,1780072766,10.0,1,1
4172,3340,1780072682,10.0,1,1
4172,3340,1780072682,10.0,1,1
4172,3340,1780072682,10.0,1,1
4172,9380,1780072664,10.0,1,1
4172,7683,1780072651,10.0,1,1
4172,7683,1780072651,10.0,1,1
4172,2357,1780072604,10.0,1,1
4173,6165,1780104790,17.0,1,0
4173,12658,1779742859,10.0,1,1
4173,8597,1779742847,10.0,1,1
4173,8597,1779742847,10.0,1,1
4173,3053,1779664853,26.0,1,0
4173,3053,1779664853,26.0,1,0
4173,3053,1779664853,26.0,1,0
4173,3053,1779664853,26.0,1,0
4173,3053,1779664853,26.0,1,0
4173,3053,1779664853,26.0,1,0
4173,3053,1779664853,26.0,1,0
4173,3053,1779664853,26.0,1,0
4173,3053,1779664853,26.0,1,0
4173,3053,1779664853,26.0,1,0
4173,3053,1779664853,26.0,1,0
4173,4870,1779573780,,1,0
4173,11563,1779573777,26.0,1,0
4173,12653,1779573773,10.0,1,1
4173,7896,1779573769,11.0,1,5
4173,1763,1779573749,10.0,1,1
4173,434,1779573741,11.0,1,5
4173,8602,1779573736,14.0,1,7
4173,8035,1779162454,14.0,1,7
4173,11297,1779162426,10.0,1,1
4173,4636,1779162375,10.0,1,1
4173,11297,1778780084,10.0,1,1
4173,10469,1778780081,10.0,1,1
4173,10469,1778780081,10.0,1,1
4173,6681,1778729134,21.0,1,0
4173,7081,1778728887,21.0,1,0
4173,848,1778728883,10.0,1,1
4173,14433,1778728879,10.0,1,1
4173,11563,1778728875,26.0,1,0
4173,11110,1778728866,10.0,1,1
4173,11110,1778728866,10.0,1,1
4173,434,1778728856,11.0,1,5
4173,434,1778728856,11.0,1,5
4173,10633,1778728851,10.0,1,1
4173,2017,1778556016,10.0,1,1
4173,7081,1778556003,21.0,1,0
4173,65,1778179614,10.0,1,1
4173,2611,1778179610,10.0,1,1
4173,9481,1778179587,26.0,1,0
4173,1057,1778179583,10.0,1,1
4173,799,1778179579,10.0,1,1
4173,5795,1778179570,14.0,1,7
4173,3886,1778179553,26.0,1,0
4173,9997,1778179519,10.0,1,1
4173,8105,1778179514,14.0,1,7
4173,8105,1778179514,14.0,1,7
4173,14219,1778179352,14.0,1,7
4173,12074,1778179342,21.0,1,0
4174,4572,1779190803,10.0,0,1
4174,13311,1779146834,10.0,0,1
4174,4420,1779146823,,0,0
4174,4420,1779146823,,0,0
4174,1792,1779146818,26.0,0,0
4174,14455,1779146818,22.0,0,0
4174,532,1779146813,10.0,0,1
4174,14214,1779146808,10.0,0,1
4174,14214,1779146808,10.0,0,1
4174,11563,1779146609,26.0,0,0
4174,11563,1779146609,26.0,0,0
4174,11563,1779146609,26.0,0,0
4174,10185,1779146605,14.0,0,7
4174,1835,1779146600,21.0,0,0
4174,2439,1779146595,21.0,0,0
4175,11884,1779510115,10.0,0,1
4175,14434,1779043819,10.0,0,1
4175,9314,1778960780,10.0,0,1
4175,8246,1778809722,10.0,0,1
4175,10085,1778723773,10.0,0,1
4175,10085,1778722635,10.0,0,1
4175,10085,1778721060,10.0,0,1
4175,4446,1778717314,10.0,0,1
4175,1324,1778432029,10.0,0,1
4175,3408,1778204143,10.0,0,1
4176,4690,1778626287,10.0,1,1
4176,12232,1778626284,10.0,1,1
4176,13495,1778626279,10.0,1,1
4176,5259,1778626275,10.0,1,1
4176,14081,1778626271,10.0,1,1
4176,333,1778626266,10.0,1,1
4176,333,1778626266,10.0,1,1
4176,333,1778626266,10.0,1,1
4176,333,1778626266,10.0,1,1
4176,1809,1778626260,10.0,1,1
4176,4561,1778626256,,1,0
4176,6311,1778626251,10.0,1,1
4177,11978,1779467920,10.0,1,1
4177,5014,1779467907,10.0,1,1
4177,14434,1779467878,10.0,1,1
4177,7490,1779467842,2.0,1,2
4177,7386,1779463136,10.0,1,1
4177,7386,1779463136,10.0,1,1
4177,7386,1779463136,10.0,1,1
4177,7603,1779463062,10.0,1,1
4177,7603,1779463062,10.0,1,1
4177,7603,1779463062,10.0,1,1
4177,4013,1778912759,2.0,1,2
4178,12004,1780178755,10.0,0,1
4178,14434,1780178741,10.0,0,1
4178,10592,1780178719,10.0,0,1
4178,9296,1780139370,10.0,0,1
4179,12790,1780078980,23.0,1,4
4179,8369,1780076884,18.0,1,3
4179,5504,1780032540,2.0,1,2
4179,5504,1780032540,2.0,1,2
4179,5504,1780032256,2.0,1,2
4179,5504,1780032256,2.0,1,2
4179,5504,1780032256,2.0,1,2
4179,5504,1779859837,2.0,1,2
4179,7515,1779731488,18.0,1,3
4179,5343,1779706345,,1,0
4179,10258,1779704350,18.0,1,3
4179,10258,1779704350,18.0,1,3
4179,12264,1779696534,3.0,1,8
4179,6648,1779666342,11.0,1,5
4179,13520,1779652344,20.0,1,6
4179,4425,1779627968,20.0,1,6
4179,2706,1779574149,23.0,1,4
4179,2706,1779574134,23.0,1,4
4179,2706,1779574134,23.0,1,4
4179,13908,1779571293,18.0,1,3
4179,13908,1779571293,18.0,1,3
4179,13908,1779571293,18.0,1,3
4179,12436,1779529414,18.0,1,3
4179,12436,1779529414,18.0,1,3
4179,10800,1779520497,18.0,1,3
4179,9555,1779470675,2.0,1,2
4179,10942,1779439309,18.0,1,3
4179,10942,1779439309,18.0,1,3
4179,10942,1779439309,18.0,1,3
4179,10942,1779439309,18.0,1,3
4179,10942,1779439309,18.0,1,3
4179,10942,1779439309,18.0,1,3
4179,10942,1779439309,18.0,1,3
4179,7393,1779436161,26.0,1,0
4179,1656,1779425325,2.0,1,2
4179,1656,1779425325,2.0,1,2
4179,1656,1779425325,2.0,1,2
4179,1656,1779425325,2.0,1,2
4179,1656,1779425325,2.0,1,2
4179,8238,1779399856,18.0,1,3
4179,8238,1779399856,18.0,1,3
4179,8238,1779399856,18.0,1,3
4179,8238,1779399856,18.0,1,3
4179,8238,1779399856,18.0,1,3
4179,8238,1779399856,18.0,1,3
4179,8238,1779399856,18.0,1,3
4179,8238,1779399856,18.0,1,3
4179,8238,1779399856,18.0,1,3
4179,8238,1779399856,18.0,1,3
4179,8238,1779399856,18.0,1,3
4179,5504,1779388094,2.0,1,2
4179,5491,1779262367,23.0,1,4
4179,13579,1779258930,2.0,1,2
4179,13579,1779258915,2.0,1,2
4179,4094,1778808318,18.0,1,3
4179,1656,1779244894,2.0,1,2
4179,8113,1778833067,2.0,1,2
4179,2185,1778822723,18.0,1,3
4179,3999,1779094778,18.0,1,3
4179,1787,1779244858,18.0,1,3
4179,9924,1779180935,18.0,1,3
4179,11680,1779175516,18.0,1,3
4179,11680,1779175516,18.0,1,3
4179,11680,1779175516,18.0,1,3
4179,6745,1779098035,18.0,1,3
4179,3411,1778926967,18.0,1,3
4179,6369,1778926276,20.0,1,6
4179,10,1778926188,18.0,1,3
4179,1551,1778923052,18.0,1,3
4179,1371,1778922866,18.0,1,3
4179,10139,1778922713,18.0,1,3
4179,217,1778922625,18.0,1,3
4179,975,1778892717,18.0,1,3
4179,4767,1778891296,18.0,1,3
4179,4767,1778891296,18.0,1,3
4179,4767,1778891296,18.0,1,3
4179,5042,1778888901,18.0,1,3
4179,14224,1778876713,18.0,1,3
4179,4136,1778871187,18.0,1,3
4179,8113,1778834039,2.0,1,2
4179,8113,1778832911,2.0,1,2
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2185,1778822723,18.0,1,3
4179,2467,1778817969,18.0,1,3
4179,2467,1778817969,18.0,1,3
4179,2467,1778817969,18.0,1,3
4179,9370,1778817950,18.0,1,3
4179,9370,1778817950,18.0,1,3
4179,9370,1778817950,18.0,1,3
4179,9370,1778817950,18.0,1,3
4179,9370,1778817950,18.0,1,3
4179,9370,1778817950,18.0,1,3
4179,12184,1778815308,18.0,1,3
4179,12184,1778815308,18.0,1,3
4179,12184,1778815308,18.0,1,3
4179,12184,1778815308,18.0,1,3
4179,12184,1778815308,18.0,1,3
4179,12184,1778815308,18.0,1,3
4179,12184,1778815308,18.0,1,3
4179,12184,1778815308,18.0,1,3
4179,14313,1778814269,18.0,1,3
4179,4094,1778808447,18.0,1,3
4179,9125,1778804878,18.0,1,3
4179,12436,1778802973,18.0,1,3
4179,2185,1778802825,18.0,1,3
4179,13908,1778802740,18.0,1,3
4179,2839,1778802379,18.0,1,3
4179,2514,1778802302,18.0,1,3
4179,4136,1778802261,18.0,1,3
4179,9387,1778802041,18.0,1,3
4179,81,1778801914,18.0,1,3
4179,3961,1778801734,18.0,1,3
4179,11091,1778801425,18.0,1,3
4179,4841,1778801369,18.0,1,3
4179,4767,1778801310,18.0,1,3
4179,6926,1778801215,18.0,1,3
4179,4841,1778801077,18.0,1,3
4179,6272,1778797488,18.0,1,3
4179,6570,1778797330,18.0,1,3
4179,6570,1778797298,18.0,1,3
4179,10298,1778791760,3.0,1,8
4180,1513,1778550807,2.0,0,2
4180,1513,1778550807,2.0,0,2
4180,1513,1778550807,2.0,0,2
4180,13666,1778545224,2.0,0,2
4180,13666,1778545224,2.0,0,2
4180,13666,1778545224,2.0,0,2
4180,13666,1778545224,2.0,0,2
4180,13666,1778545224,2.0,0,2
4180,6182,1778545211,2.0,0,2
4180,2751,1778543786,2.0,0,2
4181,12755,1780127171,11.0,1,5
4181,3548,1780126968,10.0,1,1
4181,2112,1778913137,,1,0
4181,3561,1778911678,2.0,1,2
4181,7965,1778911558,17.0,1,0
4181,202,1777808794,24.0,1,0
4182,892,1779602024,10.0,1,1
4182,2485,1779323392,10.0,1,1
4182,5041,1779218420,,1,0
4182,5041,1779218420,,1,0
4182,5041,1779218420,,1,0
4182,8528,1779218411,2.0,1,2
4182,4013,1779218407,2.0,1,2
4182,8062,1779218393,10.0,1,1
4182,5814,1778825748,10.0,1,1
4182,13863,1778370963,10.0,1,1
4182,1268,1778370956,24.0,1,0
4182,1418,1778370947,2.0,1,2
4182,6390,1778257689,2.0,1,2
4182,2134,1778257685,2.0,1,2
4182,3911,1778256886,10.0,1,1
4182,5259,1778256881,10.0,1,1
4182,8142,1778256873,10.0,1,1
4182,8142,1778256873,10.0,1,1
4182,3561,1778256858,2.0,1,2
4182,11128,1778256853,10.0,1,1
4182,5274,1778256847,,1,0
4182,5274,1778256847,,1,0
4182,5274,1778256847,,1,0
4182,5274,1778256847,,1,0
4182,5274,1778256847,,1,0
4182,5274,1778256847,,1,0
4182,5274,1778256847,,1,0
4182,5274,1778256847,,1,0
4182,5274,1778256847,,1,0
4182,5274,1778256847,,1,0
4182,1174,1778256842,10.0,1,1
4182,1477,1778256830,2.0,1,2
4182,1477,1778256830,2.0,1,2
4182,11302,1778256819,10.0,1,1
4182,3878,1778256814,10.0,1,1
4183,12962,1778889969,10.0,1,1
4183,1735,1778889741,10.0,1,1
4183,1735,1778889719,10.0,1,1
4183,1735,1778889701,10.0,1,1
4183,1735,1778889685,10.0,1,1
4183,1735,1778889669,10.0,1,1
4183,704,1778889591,10.0,1,1
4183,704,1778889572,10.0,1,1
4183,704,1778889551,10.0,1,1
4183,704,1778889501,10.0,1,1
4183,704,1778889488,10.0,1,1
